date,region,metric,value,unit
2003-02-28,australia,credit_housing_mom,1.3,percent
2003-03-31,australia,credit_housing_mom,1.5,percent
2003-04-30,australia,credit_housing_mom,1.5,percent
2003-05-31,australia,credit_housing_mom,1.5,percent
2003-06-30,australia,credit_housing_mom,1.8,percent
2003-07-31,australia,credit_housing_mom,1.6,percent
2003-08-31,australia,credit_housing_mom,1.4,percent
2003-09-30,australia,credit_housing_mom,2.0,percent
2003-10-31,australia,credit_housing_mom,1.8,percent
2003-11-30,australia,credit_housing_mom,1.7,percent
2003-12-31,australia,credit_housing_mom,1.7,percent
2004-01-31,australia,credit_housing_mom,1.6,percent
2004-02-29,australia,credit_housing_mom,1.6,percent
2004-03-31,australia,credit_housing_mom,1.7,percent
2004-04-30,australia,credit_housing_mom,1.3,percent
2004-05-31,australia,credit_housing_mom,1.3,percent
2004-06-30,australia,credit_housing_mom,1.2,percent
2004-07-31,australia,credit_housing_mom,1.3,percent
2004-08-31,australia,credit_housing_mom,1.1,percent
2004-09-30,australia,credit_housing_mom,1.5,percent
2004-10-31,australia,credit_housing_mom,1.2,percent
2004-11-30,australia,credit_housing_mom,1.3,percent
2004-12-31,australia,credit_housing_mom,1.4,percent
2005-01-31,australia,credit_housing_mom,1.0,percent
2005-02-28,australia,credit_housing_mom,1.0,percent
2005-03-31,australia,credit_housing_mom,1.0,percent
2005-04-30,australia,credit_housing_mom,1.1,percent
2005-05-31,australia,credit_housing_mom,1.0,percent
2005-06-30,australia,credit_housing_mom,0.9,percent
2005-07-31,australia,credit_housing_mom,0.8,percent
2005-08-31,australia,credit_housing_mom,0.9,percent
2005-09-30,australia,credit_housing_mom,1.0,percent
2005-10-31,australia,credit_housing_mom,1.1,percent
2005-11-30,australia,credit_housing_mom,1.2,percent
2005-12-31,australia,credit_housing_mom,1.1,percent
2006-01-31,australia,credit_housing_mom,1.1,percent
2006-02-28,australia,credit_housing_mom,1.1,percent
2006-03-31,australia,credit_housing_mom,0.9,percent
2006-04-30,australia,credit_housing_mom,1.1,percent
2006-05-31,australia,credit_housing_mom,1.3,percent
2006-06-30,australia,credit_housing_mom,1.2,percent
2006-07-31,australia,credit_housing_mom,1.3,percent
2006-08-31,australia,credit_housing_mom,1.1,percent
