date,region,metric,value,unit
2008-12-31,melbourne,approvals_dwellings_total,2069,dwellings
2009-01-31,melbourne,approvals_dwellings_total,1875,dwellings
2009-02-28,melbourne,approvals_dwellings_total,2698,dwellings
2009-03-31,melbourne,approvals_dwellings_total,3284,dwellings
2009-04-30,melbourne,approvals_dwellings_total,2506,dwellings
2009-05-31,melbourne,approvals_dwellings_total,2369,dwellings
2009-06-30,melbourne,approvals_dwellings_total,3350,dwellings
2009-07-31,melbourne,approvals_dwellings_total,3966,dwellings
2009-08-31,melbourne,approvals_dwellings_total,3009,dwellings
2009-09-30,melbourne,approvals_dwellings_total,3701,dwellings
2009-10-31,melbourne,approvals_dwellings_total,3585,dwellings
2009-11-30,melbourne,approvals_dwellings_total,3467,dwellings
2009-12-31,melbourne,approvals_dwellings_total,3765,dwellings
2010-01-31,melbourne,approvals_dwellings_total,2549,dwellings
2010-02-28,melbourne,approvals_dwellings_total,3452,dwellings
2010-03-31,melbourne,approvals_dwellings_total,4612,dwellings
2010-04-30,melbourne,approvals_dwellings_total,3766,dwellings
2010-05-31,melbourne,approvals_dwellings_total,3754,dwellings
2010-06-30,melbourne,approvals_dwellings_total,4350,dwellings
2010-07-31,melbourne,approvals_dwellings_total,4827,dwellings
2010-08-31,melbourne,approvals_dwellings_total,4938,dwellings
2010-09-30,melbourne,approvals_dwellings_total,4522,dwellings
2010-10-31,melbourne,approvals_dwellings_total,4224,dwellings
2010-11-30,melbourne,approvals_dwellings_total,4007,dwellings
2010-12-31,melbourne,approvals_dwellings_total,4331,dwellings
2011-01-31,melbourne,approvals_dwellings_total,3203,dwellings
2011-02-28,melbourne,approvals_dwellings_total,3045,dwellings
2011-03-31,melbourne,approvals_dwellings_total,4595,dwellings
2011-04-30,melbourne,approvals_dwellings_total,3721,dwellings
2011-05-31,melbourne,approvals_dwellings_total,3183,dwellings
2011-06-30,melbourne,approvals_dwellings_total,3957,dwellings
2011-07-31,melbourne,approvals_dwellings_total,3661,dwellings
2011-08-31,melbourne,approvals_dwellings_total,3915,dwellings
2011-09-30,melbourne,approvals_dwellings_total,3310,dwellings
2011-10-31,melbourne,approvals_dwellings_total,2532,dwellings
2011-11-30,melbourne,approvals_dwellings_total,3357,dwellings
2011-12-31,melbourne,approvals_dwellings_total,2504,dwellings
2012-01-31,melbourne,approvals_dwellings_total,1921,dwellings
2012-02-29,melbourne,approvals_dwellings_total,3463,dwellings
2012-03-31,melbourne,approvals_dwellings_total,2832,dwellings
2012-04-30,melbourne,approvals_dwellings_total,2770,dwellings
2012-05-31,melbourne,approvals_dwellings_total,4242,dwellings
2012-06-30,melbourne,approvals_dwellings_total,4886,dwellings
2012-07-31,melbourne,approvals_dwellings_total,2733,dwellings
2012-08-31,melbourne,approvals_dwellings_total,4023,dwellings
2012-09-30,melbourne,approvals_dwellings_total,3814,dwellings
2012-10-31,melbourne,approvals_dwellings_total,3401,dwellings
2012-11-30,melbourne,approvals_dwellings_total,3593,dwellings
2012-12-31,melbourne,approvals_dwellings_total,3046,dwellings
